username,timestamp,activity_type,source_ip,location,result
user_953,2025-01-09 01:58:17,database_access,50.228.246.134,Australia,success
user_889,2025-01-07 18:13:04,database_access,163.44.163.192,Canada,failed
user_435,2025-01-04 04:45:13,file_access,229.99.145.56,Australia,failed
user_666,2025-01-27 01:11:19,database_access,181.175.144.231,Australia,success
user_550,2025-01-24 14:35:24,login,2.245.248.226,Australia,success
user_882,2025-01-18 04:50:03,logout,60.103.205.57,USA,success
user_534,2025-01-25 21:09:53,file_access,52.201.202.174,Egypt,failed
user_580,2025-01-28 06:26:02,logout,190.148.76.217,USA,success
user_560,2025-01-02 11:28:10,permission_change,105.139.108.16,Egypt,failed
user_559,2025-01-03 07:08:14,database_access,161.10.161.233,Canada,failed
user_432,2025-01-23 05:47:32,database_access,50.2.195.63,Australia,failed
user_26,2025-01-03 15:20:35,file_access,22.15.27.234,Australia,failed
user_584,2025-01-03 09:09:41,file_access,76.224.191.191,USA,failed
user_661,2025-01-14 15:23:37,login,172.5.47.83,Egypt,success
user_917,2025-01-14 17:34:13,database_access,194.223.171.254,Canada,failed
user_864,2025-01-23 15:46:57,file_access,225.84.170.63,Germany,failed
user_908,2025-01-14 16:02:34,database_access,76.41.204.35,USA,failed
user_106,2025-01-28 21:25:52,file_access,87.63.141.127,Australia,success
user_847,2025-01-19 19:21:29,file_access,12.187.254.215,Japan,success
user_436,2025-01-27 20:49:38,database_access,228.202.32.139,Egypt,success
user_942,2025-01-10 16:36:46,database_access,216.32.7.182,Japan,success
user_580,2025-01-10 18:49:28,permission_change,19.85.135.195,Canada,success
user_175,2025-01-16 03:12:33,database_access,78.227.111.180,Japan,success
user_276,2025-01-22 00:30:31,database_access,36.197.72.230,Canada,success
user_650,2025-01-14 18:23:23,database_access,19.32.225.163,Canada,failed
user_760,2025-01-17 22:57:28,permission_change,34.126.56.253,Canada,success
user_527,2025-01-20 21:51:09,login,146.37.30.197,USA,failed
user_167,2025-01-10 21:08:36,file_access,212.17.175.138,Germany,success
user_47,2025-01-06 01:29:40,database_access,87.185.206.51,Australia,success
user_735,2025-01-13 18:08:38,file_access,42.69.240.249,Japan,failed
user_546,2025-01-09 13:08:43,permission_change,59.202.35.102,Canada,success
user_163,2025-01-23 18:02:05,database_access,199.163.108.148,Egypt,success
user_352,2025-01-22 12:33:36,permission_change,221.129.223.166,USA,success
user_36,2025-01-25 16:28:59,login,47.47.225.5,Egypt,failed
user_463,2025-01-12 16:01:08,login,1.95.159.186,Egypt,failed
user_360,2025-01-02 12:07:54,logout,240.15.3.75,Germany,failed
user_713,2025-01-15 23:03:42,permission_change,75.103.196.249,Japan,failed
user_312,2025-01-15 16:05:09,database_access,98.10.132.123,Germany,failed
user_561,2025-01-22 07:33:29,permission_change,80.115.184.98,Australia,failed
user_122,2025-01-11 07:26:03,logout,2.95.53.6,Japan,success
user_766,2025-01-12 23:07:55,database_access,111.11.155.185,Japan,failed
user_522,2025-01-26 21:01:59,file_access,247.55.188.187,Germany,success
user_186,2025-01-08 17:04:12,file_access,179.31.73.88,Australia,success
user_38,2025-01-08 22:31:21,permission_change,167.143.201.183,Canada,failed
user_5,2025-01-17 08:09:57,logout,146.25.36.75,Canada,success
user_378,2025-01-07 21:11:11,permission_change,86.51.2.86,Canada,failed
user_655,2025-01-29 14:56:43,file_access,51.234.125.138,USA,success
user_244,2025-01-15 02:40:47,file_access,172.165.108.91,Australia,failed
user_243,2025-01-04 03:11:24,permission_change,201.169.26.29,USA,failed
user_255,2025-01-20 19:12:49,database_access,1.208.219.56,USA,failed
user_271,2025-01-05 01:05:35,permission_change,154.71.154.175,USA,failed
user_712,2025-01-21 11:18:47,permission_change,125.145.49.221,Australia,failed
user_417,2025-01-15 21:49:56,database_access,143.137.42.54,Australia,success
user_503,2025-01-30 13:49:43,database_access,138.74.113.118,Germany,success
user_168,2025-01-10 05:22:54,file_access,151.252.153.215,USA,success
user_935,2025-01-14 04:36:00,login,231.202.180.175,USA,failed
user_598,2025-01-16 20:28:28,login,88.78.171.35,Japan,success
user_650,2025-01-07 10:37:26,database_access,188.249.35.120,Germany,success
user_800,2025-01-08 06:25:02,login,84.179.175.2,Canada,success
user_715,2025-01-01 02:22:13,permission_change,33.28.153.54,Japan,success
user_587,2025-01-19 00:47:40,database_access,19.249.109.100,USA,success
user_156,2025-01-28 23:45:54,file_access,123.213.216.244,Egypt,failed
user_567,2025-01-25 16:30:54,permission_change,240.186.160.219,USA,success
user_538,2025-01-22 13:59:35,login,31.150.113.247,USA,success
user_958,2025-01-03 17:40:10,permission_change,204.39.105.34,Japan,failed
user_836,2025-01-18 17:38:53,login,87.112.60.13,Australia,failed
user_964,2025-01-21 05:33:46,logout,42.100.132.125,Germany,success
user_881,2025-01-03 09:00:57,logout,28.209.2.244,USA,success
user_244,2025-01-10 03:13:53,permission_change,114.106.172.204,Japan,failed
user_48,2025-01-08 16:08:09,permission_change,212.195.169.129,Germany,success
user_639,2025-01-10 01:21:55,database_access,107.62.157.241,USA,failed
user_118,2025-01-11 08:05:09,logout,132.202.176.17,Japan,success
user_385,2025-01-20 20:25:47,permission_change,175.1.86.209,Germany,failed
user_913,2025-01-15 18:15:32,permission_change,205.212.61.65,Egypt,success
user_795,2025-01-30 15:04:13,file_access,27.24.161.169,Australia,failed
user_580,2025-01-12 18:05:30,file_access,199.212.108.161,Germany,success
user_579,2025-01-10 19:24:04,logout,197.186.162.57,Germany,failed
user_868,2025-01-28 04:33:07,login,76.224.28.17,USA,success
user_566,2025-01-14 05:33:45,permission_change,166.75.159.79,USA,success
user_72,2025-01-07 19:22:06,file_access,216.104.169.9,Egypt,success
user_537,2025-01-11 14:31:06,logout,9.23.174.94,Japan,failed
user_785,2025-01-02 01:25:42,permission_change,158.56.142.81,Germany,success
user_327,2025-01-19 23:33:35,permission_change,148.233.74.104,Australia,success
user_296,2025-01-04 23:44:02,database_access,57.83.207.51,Australia,failed
user_950,2025-01-18 06:34:33,database_access,205.221.106.69,Australia,success
user_384,2025-01-20 04:44:57,database_access,50.22.171.131,Japan,success
user_265,2025-01-20 05:05:07,logout,209.237.91.35,Canada,success
user_102,2025-01-13 19:42:42,login,71.245.10.235,Egypt,failed
user_295,2025-01-17 12:35:04,login,254.200.23.196,USA,success
user_749,2025-01-11 19:16:50,permission_change,80.171.44.17,Egypt,success
user_504,2025-01-19 04:51:25,login,171.107.35.240,Australia,success
user_122,2025-01-07 13:49:21,permission_change,98.198.127.35,USA,success
user_170,2025-01-26 08:01:37,file_access,206.27.232.220,Japan,failed
user_733,2025-01-08 18:26:36,logout,96.38.10.109,Egypt,failed
user_296,2025-01-24 08:16:02,file_access,26.174.120.116,USA,failed
user_752,2025-01-13 18:57:11,file_access,106.153.16.90,Japan,success
user_287,2025-01-03 08:59:30,permission_change,10.15.111.205,Canada,failed
user_80,2025-01-12 02:39:03,file_access,172.100.111.183,USA,failed
user_507,2025-01-08 05:49:47,database_access,102.27.228.196,USA,failed
user_890,2025-01-22 16:42:00,permission_change,11.227.172.27,Australia,success
user_392,2025-01-14 08:04:52,permission_change,157.199.56.24,Germany,failed
user_755,2025-01-06 01:28:09,database_access,28.72.207.91,Germany,failed
user_529,2025-01-19 21:16:58,login,232.101.212.208,Germany,failed
user_126,2025-01-26 16:37:20,file_access,121.144.199.250,Australia,failed
user_232,2025-01-22 04:01:03,logout,135.36.133.223,Germany,failed
user_227,2025-01-01 00:54:01,database_access,22.49.197.42,Canada,success
user_420,2025-01-04 10:01:18,logout,252.75.252.213,Canada,failed
user_771,2025-01-05 17:05:21,login,167.101.75.129,Germany,success
user_208,2025-01-24 12:35:12,permission_change,25.201.148.23,Germany,success
user_506,2025-01-23 20:30:40,permission_change,51.26.4.56,Germany,success
user_484,2025-01-08 07:19:25,permission_change,255.158.213.103,Germany,success
user_885,2025-01-07 20:41:57,login,153.64.225.209,Germany,success
user_91,2025-01-25 10:41:52,file_access,12.218.78.227,Egypt,failed
user_419,2025-01-23 19:05:14,login,26.58.70.16,USA,success
user_989,2025-01-17 10:20:54,database_access,185.35.233.89,USA,failed
user_84,2025-01-11 21:54:08,login,97.185.181.70,Australia,success
user_975,2025-01-25 15:43:34,file_access,88.12.134.89,Egypt,success
user_641,2025-01-16 12:15:00,login,173.160.243.2,Germany,success
user_840,2025-01-29 01:56:55,logout,242.127.253.176,Egypt,success
user_896,2025-01-01 07:45:47,permission_change,27.93.6.81,Canada,failed
user_136,2025-01-16 17:06:47,permission_change,105.98.203.79,Egypt,failed
user_716,2025-01-26 12:48:55,file_access,138.47.192.41,USA,success
user_849,2025-01-07 03:07:12,database_access,162.38.135.27,Canada,success
user_322,2025-01-03 16:03:41,file_access,51.8.90.202,Australia,failed
user_448,2025-01-23 12:59:49,file_access,136.60.216.116,Japan,success
user_592,2025-01-28 17:03:54,logout,5.165.185.130,Canada,failed
user_719,2025-01-01 15:38:59,permission_change,17.153.231.85,Canada,success
user_872,2025-01-29 03:49:58,login,70.33.223.102,Australia,success
user_545,2025-01-30 03:29:31,login,163.68.83.153,Egypt,success
user_793,2025-01-06 13:52:14,permission_change,151.199.248.224,Canada,success
user_430,2025-01-21 13:38:33,logout,160.62.26.212,Egypt,success
user_813,2025-01-22 09:27:28,database_access,1.159.113.237,Japan,success
user_765,2025-01-30 11:16:54,file_access,190.91.126.191,Egypt,success
user_531,2025-01-27 16:05:24,logout,216.8.228.58,Egypt,success
user_531,2025-01-26 09:35:15,database_access,223.3.55.110,USA,failed
user_3,2025-01-02 16:26:33,logout,46.57.6.117,Germany,failed
user_892,2025-01-26 07:35:35,database_access,27.209.125.223,USA,success
user_361,2025-01-13 17:04:36,database_access,5.148.8.210,Japan,failed
user_895,2025-01-10 18:14:42,login,64.32.135.182,Canada,failed
user_245,2025-01-03 20:18:11,logout,49.176.95.249,Egypt,failed
user_749,2025-01-05 00:54:26,login,149.195.74.245,Egypt,failed
user_262,2025-01-03 03:55:25,database_access,3.96.155.176,Germany,failed
user_411,2025-01-02 03:11:10,login,180.66.136.51,Australia,failed
user_379,2025-01-15 03:39:11,permission_change,4.193.108.139,Japan,failed
user_974,2025-01-06 17:54:32,login,48.177.162.78,Australia,success
user_349,2025-01-14 08:01:56,database_access,104.137.218.30,Egypt,success
user_904,2025-01-22 09:27:46,file_access,231.195.245.148,Germany,failed
user_483,2025-01-18 18:23:07,permission_change,39.133.101.48,Japan,success
user_847,2025-01-12 08:43:33,file_access,229.147.158.101,Germany,failed
user_275,2025-01-15 00:01:06,file_access,225.157.67.213,Germany,failed
user_449,2025-01-08 17:22:17,logout,141.148.1.46,Japan,success
user_254,2025-01-30 16:01:35,logout,117.30.65.188,Canada,failed
user_542,2025-01-29 02:44:48,permission_change,94.163.83.94,Canada,failed
user_463,2025-01-07 21:24:08,database_access,149.237.177.203,Japan,failed
user_309,2025-01-01 21:41:59,file_access,187.77.93.131,Germany,failed
user_268,2025-01-08 23:28:25,permission_change,8.5.146.209,Australia,failed
user_774,2025-01-12 16:09:58,logout,48.254.226.222,Australia,failed
user_511,2025-01-24 14:00:26,database_access,147.226.14.178,Canada,success
user_756,2025-01-07 05:17:27,permission_change,41.43.168.17,USA,failed
user_435,2025-01-17 11:07:52,logout,235.68.250.121,Germany,failed
user_111,2025-01-06 07:56:49,file_access,89.126.251.156,Japan,success
user_663,2025-01-21 10:18:33,database_access,228.73.32.197,Australia,success
user_594,2025-01-30 23:03:32,file_access,116.247.109.151,Canada,success
user_678,2025-01-02 02:53:15,login,40.33.215.181,Egypt,failed
user_671,2025-01-20 02:27:30,database_access,38.239.82.93,Japan,failed
user_518,2025-01-01 22:58:18,database_access,132.225.38.162,Germany,failed
user_43,2025-01-03 10:54:43,permission_change,6.253.147.171,Australia,failed
user_701,2025-01-14 16:07:13,login,125.3.216.15,USA,success
user_91,2025-01-16 10:58:29,permission_change,204.155.221.46,USA,failed
user_980,2025-01-25 03:46:24,permission_change,68.226.9.227,Canada,failed
user_439,2025-01-26 11:19:45,login,3.150.62.103,Egypt,success
user_977,2025-01-19 11:56:26,logout,18.133.37.211,USA,failed
user_189,2025-01-11 17:40:25,logout,91.126.70.100,Japan,failed
user_821,2025-01-29 09:04:39,database_access,133.77.137.140,USA,failed
user_521,2025-01-26 15:06:12,permission_change,109.51.198.80,Japan,failed
user_824,2025-01-26 12:44:23,file_access,223.224.102.177,Australia,failed
user_659,2025-01-21 17:16:41,logout,255.176.251.212,Egypt,success
user_831,2025-01-26 06:35:14,permission_change,34.163.147.85,Canada,failed
user_993,2025-01-30 14:57:06,database_access,117.182.86.52,Japan,success
user_709,2025-01-30 10:25:28,logout,58.255.40.44,Australia,failed
user_983,2025-01-04 16:59:27,permission_change,2.186.85.215,Egypt,failed
user_761,2025-01-11 23:45:12,database_access,201.98.207.161,Canada,failed
user_551,2025-01-28 00:43:45,database_access,131.233.45.176,Germany,failed
user_564,2025-01-02 14:58:50,logout,130.108.82.77,Australia,success
user_921,2025-01-30 19:22:31,logout,223.245.172.134,Canada,failed
user_158,2025-01-26 08:06:00,file_access,158.83.130.75,Germany,success
user_552,2025-01-29 12:05:06,database_access,26.228.100.95,Australia,success
user_660,2025-01-14 13:49:30,database_access,145.17.172.210,Australia,failed
user_629,2025-01-11 01:07:44,logout,74.121.228.11,Germany,failed
user_453,2025-01-28 20:51:04,database_access,167.120.43.35,USA,failed
user_214,2025-01-18 19:53:30,login,228.35.136.255,Egypt,success
user_876,2025-01-10 08:08:31,logout,129.183.247.87,Canada,failed
user_149,2025-01-27 18:04:22,permission_change,225.162.100.238,Germany,success
user_737,2025-01-11 05:40:50,logout,148.75.97.240,Japan,success
user_91,2025-01-02 19:12:09,logout,148.203.154.23,USA,failed
user_132,2025-01-20 01:02:16,file_access,183.217.179.39,USA,failed
user_812,2025-01-11 06:20:56,database_access,199.206.75.19,Australia,success
user_598,2025-01-17 11:26:09,login,170.106.227.49,Egypt,failed
user_963,2025-01-04 17:39:38,logout,231.88.113.227,Australia,success
user_295,2025-01-22 18:30:56,database_access,208.202.122.53,USA,failed
user_802,2025-01-28 00:13:34,logout,244.122.168.163,Canada,success
user_965,2025-01-27 12:48:27,permission_change,49.80.12.246,Japan,failed
user_70,2025-01-26 10:32:30,file_access,145.217.213.200,Germany,success
user_144,2025-01-21 02:20:41,database_access,229.241.101.125,Japan,success
user_426,2025-01-17 04:58:26,permission_change,122.18.145.255,USA,success
user_847,2025-01-21 13:49:31,logout,116.222.136.82,Egypt,success
user_723,2025-01-30 17:36:10,file_access,101.251.141.139,Australia,failed
user_585,2025-01-23 06:06:00,permission_change,237.77.251.145,Japan,failed
user_597,2025-01-02 01:24:38,logout,81.55.25.40,USA,success
user_840,2025-01-20 05:14:21,login,11.193.110.25,Australia,failed
user_773,2025-01-22 09:27:17,login,30.255.108.50,Germany,success
user_780,2025-01-23 02:10:03,login,216.8.210.190,USA,failed
user_616,2025-01-05 11:20:50,permission_change,238.57.73.86,Egypt,failed
user_985,2025-01-02 08:06:01,logout,83.191.161.144,Egypt,failed
user_406,2025-01-22 09:56:52,file_access,208.65.73.129,Egypt,success
user_94,2025-01-15 20:33:57,database_access,227.112.85.26,Canada,success
user_257,2025-01-09 18:08:44,file_access,181.171.26.243,Egypt,success
user_500,2025-01-08 02:56:58,login,180.213.2.187,Egypt,failed
user_644,2025-01-24 03:10:23,file_access,125.131.136.129,Germany,success
user_418,2025-01-16 21:20:39,login,57.74.112.7,Canada,success
user_7,2025-01-26 05:30:38,database_access,214.183.204.170,Japan,failed
user_985,2025-01-08 16:35:01,file_access,69.215.129.195,Japan,failed
user_883,2025-01-03 16:28:23,file_access,163.176.143.4,Egypt,success
user_950,2025-01-19 11:39:16,file_access,33.183.163.229,Canada,success
user_269,2025-01-19 04:45:12,file_access,120.15.215.231,Egypt,success
user_515,2025-01-29 05:47:38,database_access,63.3.15.9,Germany,failed
user_608,2025-01-26 18:02:29,database_access,234.250.92.214,Germany,failed
user_473,2025-01-30 22:06:02,permission_change,104.55.237.188,Japan,success
user_929,2025-01-11 14:59:31,logout,35.42.187.146,Canada,failed
user_889,2025-01-07 23:46:38,logout,133.161.169.44,Egypt,success
user_840,2025-01-10 09:53:42,file_access,111.50.223.212,Egypt,success
user_730,2025-01-11 01:24:41,database_access,249.46.103.48,Australia,failed
user_659,2025-01-19 13:25:41,permission_change,46.237.46.220,Egypt,failed
user_819,2025-01-07 04:07:14,permission_change,187.204.93.148,Canada,failed
user_300,2025-01-19 10:24:54,file_access,94.246.75.27,Egypt,success
user_973,2025-01-20 17:24:14,login,116.229.252.225,Germany,success
user_19,2025-01-24 14:26:51,logout,143.219.27.236,Germany,failed
user_120,2025-01-15 15:09:33,logout,92.112.73.146,Germany,success
user_313,2025-01-17 19:49:57,logout,201.145.243.233,Egypt,failed
user_715,2025-01-29 01:56:40,database_access,196.106.82.97,Egypt,failed
user_128,2025-01-08 02:57:40,logout,20.248.44.198,Canada,failed
user_57,2025-01-29 19:35:35,database_access,22.203.171.144,USA,failed
user_608,2025-01-04 20:54:24,logout,77.168.205.147,Japan,success
user_574,2025-01-11 20:39:38,logout,132.189.26.131,Canada,success
user_123,2025-01-27 04:15:52,logout,99.228.24.248,Australia,failed
user_117,2025-01-16 09:05:45,permission_change,201.168.212.80,Canada,failed
user_685,2025-01-16 11:10:37,file_access,21.127.46.7,Japan,success
user_733,2025-01-18 12:39:32,database_access,132.17.74.4,Japan,failed
user_188,2025-01-29 06:22:36,permission_change,157.235.52.75,Germany,failed
user_189,2025-01-12 21:26:32,login,1.154.33.217,Germany,success
